Estacion,Fecha,Indice,Temperaturas (°C) Máxima,Temperaturas (°C) Mínima,Temperaturas (°C) Promedio,Lluvia Diaria mm (litros/m²) Mes Actual,Lluvia Diaria mm (litros/m²) Acum. Actual,Lluvia Diaria mm (litros/m²) Promedio Histórico,Lluvia Diaria mm (litros/m²) Acum. Promedio Histórico,Viento Máximo Velocidad (Km/h),Viento Máximo Dirección (°),Viento Máximo Hora Local,Dirección del viento predominante,Ruta_Archivo
Albrook,2022-10-22,2217,NA,24,NA,28.8,193.4,NA,NA,11.1,310,15:00:00,Nor-Noroeste,Albrook/2022_10.csv
Albrook,2022-10-23,2218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Albrook/2022_10.csv
Albrook,2022-10-24,2219,NA,NA,NA,30,223.4,NA,NA,37,50,14:00:00,Noroeste,Albrook/2022_10.csv
Albrook,2022-10-25,2220,30.3,23.1,26.7,1.4,224.8,NA,NA,14.8,320,12:00:00,Noroeste,Albrook/2022_10.csv
Albrook,2022-10-26,2221,30.2,23.7,27,45.2,270,NA,NA,12.9,360,13:00:00,Variable,Albrook/2022_10.csv
Albrook,2022-10-27,2222,29.7,23.8,26.8,39.1,309.1,NA,NA,16.6,170,14:00:00,Variable,Albrook/2022_10.csv
Albrook,2022-10-28,2223,30.7,23.2,27,3.8,312.9,NA,NA,14.8,160,12:00:00,Sur-Sureste,Albrook/2022_10.csv
Albrook,2022-10-29,2224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Albrook/2022_10.csv
Albrook,2022-10-30,2225,29.5,22.7,26.1,41.6,354.5,NA,NA,20.3,350,17:33:00,Sureste,Albrook/2022_10.csv
Albrook,2022-10-31,2226,29.7,23.2,26.5,2.8,357.3,NA,NA,12.9,180,16:00:00,Sureste,Albrook/2022_10.csv
Albrook,2022-11-01,2227,31.7,23.5,27.6,25.5,25.5,NA,NA,18.5,310,16:16:00,Variable,Albrook/2022_11.csv
Albrook,2022-11-02,2228,31.9,NA,NA,24,49.5,NA,NA,16.6,320,16:00:00,Noroeste,Albrook/2022_11.csv
Albrook,2022-11-03,2229,27.5,25.1,26.3,3.6,53.1,NA,NA,14.8,320,19:00:00,Noroeste,Albrook/2022_11.csv
Albrook,2022-11-04,2230,27.4,24.4,25.9,3.7,56.8,NA,NA,18.5,170,14:00:00,Sur,Albrook/2022_11.csv
Albrook,2022-11-05,2231,29.4,25.7,27.6,6.5,63.3,NA,NA,25.2,190,14:00:00,Sur,Albrook/2022_11.csv
Albrook,2022-11-06,2232,28.9,24.5,26.7,3.2,66.5,NA,NA,20.3,190,12:00:00,Sur,Albrook/2022_11.csv
Albrook,2022-11-07,2233,26.7,25,25.9,18.9,85.4,NA,NA,31.5,190,08:00:00,Sur,Albrook/2022_11.csv
Albrook,2022-11-08,2234,27.6,23.9,25.8,7.3,92.7,NA,NA,9.2,200,18:00:00,Sur,Albrook/2022_11.csv
Albrook,2022-11-09,2235,28.5,23.4,26,0,92.7,NA,NA,16.6,190,11:00:00,Sur,Albrook/2022_11.csv
Albrook,2022-11-10,2236,28.2,23.7,26,8.1,100.8,NA,NA,20.3,200,17:00:00,Sur,Albrook/2022_11.csv
Albrook,2022-11-11,2237,29.3,25.7,27.5,0,100.8,NA,NA,13,180,13:00:00,Sur,Albrook/2022_11.csv
Albrook,2022-11-12,2238,30.2,23.4,26.8,4,104.8,NA,NA,13,360,14:29:00,Norte,Albrook/2022_11.csv
Albrook,2022-11-13,2239,30.2,23.4,26.8,4,108.8,NA,NA,12.9,360,14:29:00,Norte,Albrook/2022_11.csv
Albrook,2022-11-14,2240,28.4,24.3,26.4,15.6,124.4,NA,NA,12.9,100,05:41:00,Este-Sureste,Albrook/2022_11.csv
Albrook,2022-11-15,2241,30,23.5,26.8,6.2,130.6,NA,NA,12.9,310,19:00:00,Oeste-Noroeste,Albrook/2022_11.csv
Albrook,2022-11-16,2242,30.2,24.6,27.4,11.4,142,NA,NA,11.1,320,15:00:00,Noroeste,Albrook/2022_11.csv
Albrook,2022-11-17,2243,29.6,24.9,27.3,1,143,NA,NA,16.7,310,15:00:00,Oeste,Albrook/2022_11.csv
Albrook,2022-11-18,2244,28.5,25,26.8,0,143,NA,NA,11.1,180,13:00:00,Sur,Albrook/2022_11.csv
Albrook,2022-11-19,2245,31,25.1,28.1,30.1,173.1,NA,NA,18.5,180,14:00:00,Oeste,Albrook/2022_11.csv
Albrook,2022-11-20,2246,31.2,23.5,27.4,0,173.1,NA,NA,20.3,320,11:00:00,Noroeste,Albrook/2022_11.csv
Albrook,2022-11-21,2247,29.2,25.5,27.4,33.3,206.4,NA,NA,16.6,330,04:00:00,Variable,Albrook/2022_11.csv
Albrook,2022-11-22,2248,31,24.1,27.6,0,206.4,NA,NA,16.6,300,11:00:00,Noroeste,Albrook/2022_11.csv
Albrook,2022-11-23,2249,30.2,23.1,26.7,45.6,252,NA,NA,48.1,340,08:23:00,Nor-Noroeste,Albrook/2022_11.csv
Albrook,2022-11-24,2250,30,23.7,26.9,0,252,NA,NA,12.9,170,14:00:00,Sur-Sureste,Albrook/2022_11.csv
Albrook,2022-11-25,2251,29.9,23.1,26.5,0,252,NA,NA,16.6,160,12:00:00,Sur,Albrook/2022_11.csv
Albrook,2022-11-26,2252,29.8,23.9,26.9,0,252,NA,NA,18.5,180,16:00:00,Sur-Sureste,Albrook/2022_11.csv
Albrook,2022-11-27,2253,30.7,23.5,27.1,0,252,NA,NA,12.9,190,15:00:00,Variable,Albrook/2022_11.csv
Albrook,2022-11-28,2254,28.2,24.2,26.2,0.6,252.6,NA,NA,14.8,310,05:00:00,Sureste,Albrook/2022_11.csv
Albrook,2022-11-29,2255,27.2,23.6,25.4,30.3,282.9,NA,NA,12.9,170,08:00:00,Sur,Albrook/2022_11.csv
Albrook,2022-11-30,2256,28.3,22.4,25.4,1.3,284.2,NA,NA,11.1,330,12:00:00,Nor-Noroeste,Albrook/2022_11.csv
Albrook,2022-12-01,2257,31.2,23.7,27.5,0.8,0.8,NA,NA,14.8,350,11:00:00,Variable,Albrook/2022_12.csv
Albrook,2022-12-02,2258,32.3,23.4,27.9,13.5,14.3,NA,NA,18.5,360,13:07:00,Variable,Albrook/2022_12.csv
Albrook,2022-12-03,2259,30.9,22.4,26.7,0,14.3,NA,NA,24.1,360,16:00:00,Norte,Albrook/2022_12.csv
Albrook,2022-12-04,2260,31.1,24.3,27.7,1.4,15.7,NA,NA,14.8,100,10:00:00,Noroeste,Albrook/2022_12.csv
Albrook,2022-12-05,2261,31,23.2,27.1,5.3,21,NA,NA,25.9,0,00:00:00,Variable,Albrook/2022_12.csv
Albrook,2022-12-06,2262,32,22.5,27.3,3.4,24.4,NA,NA,22.2,20,10:31:00,Norte,Albrook/2022_12.csv
Albrook,2022-12-07,2263,31.5,22.2,26.9,0,24.4,NA,NA,22.2,350,15:00:00,Norte,Albrook/2022_12.csv
Albrook,2022-12-08,2264,32,23.7,27.9,2.2,26.6,NA,NA,12.9,30,10:00:00,Noroeste,Albrook/2022_12.csv
Albrook,2022-12-09,2265,31.6,21.6,26.6,0,26.6,NA,NA,12.9,360,18:00:00,Variable,Albrook/2022_12.csv
Albrook,2022-12-10,2266,31.7,22,26.9,0,26.6,NA,NA,18.5,350,16:00:00,Norte,Albrook/2022_12.csv
Albrook,2022-12-11,2267,31.9,23,27.5,0,26.6,NA,NA,16.6,360,12:00:00,Variable,Albrook/2022_12.csv
Albrook,2022-12-12,2268,29.6,23,26.3,0.7,27.3,NA,NA,24,10,05:00:00,Nor-Noroeste,Albrook/2022_12.csv
Albrook,2022-12-13,2269,30.5,23.3,26.9,0.5,27.8,NA,NA,20.3,310,12:00:00,Noroeste,Albrook/2022_12.csv
Albrook,2022-12-14,2270,30.5,23.6,27.1,4.5,32.3,NA,NA,14.8,NA,00:00:00,NA,Albrook/2022_12.csv
Albrook,2022-12-15,2271,30.7,24.6,27.7,22.5,54.8,NA,NA,31.4,30,07:00:00,Noroeste,Albrook/2022_12.csv
Albrook,2022-12-16,2272,31.9,24.5,28.2,0,54.8,NA,NA,16.7,310,16:00:00,Noroeste,Albrook/2022_12.csv
Albrook,2022-12-17,2273,31.3,24.9,28.1,2.9,57.7,NA,NA,12.9,310,10:00:00,Noroeste,Albrook/2022_12.csv
Albrook,2022-12-18,2274,31.6,22.9,27.3,0,57.7,NA,NA,18.5,320,12:00:00,Variable,Albrook/2022_12.csv
Albrook,2022-12-19,2275,29.7,24.2,27,3.5,61.2,NA,NA,20.4,340,17:00:00,Nor-Noroeste,Albrook/2022_12.csv
Albrook,2022-12-20,2276,31.6,24.4,28,0,61.2,NA,NA,22.2,350,17:00:00,Nor-Noroeste,Albrook/2022_12.csv
Albrook,2022-12-21,2277,31.6,24.4,28,0,61.2,NA,NA,25.9,360,10:00:00,Norte,Albrook/2022_12.csv
Albrook,2022-12-22,2278,31.4,24.4,27.9,0,61.2,NA,NA,16.6,350,16:00:00,Nor-Noroeste,Albrook/2022_12.csv
Albrook,2022-12-23,2279,32.6,24.1,28.4,0,61.2,NA,NA,26,330,14:00:00,Noroeste,Albrook/2022_12.csv
Albrook,2022-12-24,2280,32.4,24.8,28.6,0,61.2,NA,NA,25.9,360,11:00:00,Nor-Noroeste,Albrook/2022_12.csv
Albrook,2022-12-25,2281,31.9,23.5,27.7,0,61.2,NA,NA,22.2,340,16:00:00,Nor-Noroeste,Albrook/2022_12.csv
Albrook,2022-12-26,2282,31.1,23.5,27.3,0,61.2,NA,NA,14.8,340,06:00:00,Noroeste,Albrook/2022_12.csv
Albrook,2022-12-27,2283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Albrook/2022_12.csv
Albrook,2022-12-28,2284,30.4,22.9,26.7,0,61.2,NA,NA,14.8,200,16:00:00,Noroeste,Albrook/2022_12.csv
Albrook,2022-12-29,2285,30.6,23.4,27,0.5,61.7,NA,NA,16.6,350,17:00:00,Noroeste,Albrook/2022_12.csv
Albrook,2022-12-30,2286,32.1,23.8,28,0,61.7,NA,NA,18.5,330,15:00:00,Nor-Noreste,Albrook/2022_12.csv
Albrook,2022-12-31,2287,32.6,23.2,27.9,1.5,63.2,NA,NA,20.4,300,15:00:00,Noreste,Albrook/2022_12.csv
Albrook,2022-02-01,2288,31.3,22.6,27,0,0,NA,NA,24,350,19:00:00,Noroeste,Albrook/2022_2.csv
Albrook,2022-02-02,2289,31.7,22.6,27.2,0,0,NA,NA,16.7,340,10:00:00,Nor-Noroeste,Albrook/2022_2.csv
Albrook,2022-02-03,2290,33.6,24.3,29,0.1,0.1,NA,NA,18.5,350,17:00:00,Nor-Noroeste,Albrook/2022_2.csv
Albrook,2022-02-04,2291,33.5,24.7,29.1,0,0.1,NA,NA,22.2,340,16:00:00,Nor-Noroeste,Albrook/2022_2.csv
Albrook,2022-02-05,2292,32.3,24.1,28.2,0,0.1,NA,NA,33.3,340,13:00:00,Nor-Noroeste,Albrook/2022_2.csv
Albrook,2022-02-06,2293,32.3,23.5,27.9,0,0.1,NA,NA,24,350,11:00:00,Nor-Noroeste,Albrook/2022_2.csv
Albrook,2022-02-07,2294,32.6,22.4,27.5,0,0.1,NA,NA,24.1,350,10:00:00,Nor-Noroeste,Albrook/2022_2.csv
Albrook,2022-02-08,2295,32.2,23.3,27.8,0,0.1,NA,NA,24.1,300,16:00:00,Noroeste,Albrook/2022_2.csv
Albrook,2022-02-09,2296,28.8,24.7,26.8,0.6,0.7,NA,NA,29.6,320,15:00:00,Nor-Noroeste,Albrook/2022_2.csv
Albrook,2022-02-10,2297,30.7,23.4,27.1,6.5,7.2,NA,NA,20.3,360,11:00:00,Noroeste,Albrook/2022_2.csv
Albrook,2022-02-11,2298,32.8,24.6,28.7,0,7.2,NA,NA,22.2,340,16:00:00,Nor-Noroeste,Albrook/2022_2.csv
Albrook,2022-02-12,2299,32.5,23.7,28.1,0,7.2,NA,NA,20.3,320,16:00:00,Norte,Albrook/2022_2.csv
Albrook,2022-02-13,2300,33.3,24.2,28.8,0,7.2,NA,NA,27.8,300,15:00:00,Noroeste,Albrook/2022_2.csv
Albrook,2022-02-14,2301,32.7,24.2,28.5,0.6,7.8,NA,NA,38.9,40,14:00:00,Noroeste,Albrook/2022_2.csv
Albrook,2022-02-15,2302,32.1,25.3,28.7,0,7.8,NA,NA,22.2,350,17:00:00,Nor-Noroeste,Albrook/2022_2.csv
Albrook,2022-02-16,2303,32.2,24.2,28.2,0,7.8,NA,NA,38.8,10,11:00:00,Norte,Albrook/2022_2.csv
Albrook,2022-02-17,2304,33.2,23.7,28.5,0,7.8,NA,NA,24.1,320,14:00:00,Noroeste,Albrook/2022_2.csv
Albrook,2022-02-18,2305,33,24.4,28.7,0,7.8,NA,NA,25.9,350,14:00:00,Norte,Albrook/2022_2.csv
Albrook,2022-02-19,2306,32.8,23.8,28.3,0,7.8,NA,NA,29.6,360,16:00:00,Norte,Albrook/2022_2.csv
Albrook,2022-02-20,2307,31.6,23.6,27.6,0.1,7.9,NA,NA,27.7,360,17:00:00,Norte,Albrook/2022_2.csv
Albrook,2022-02-21,2308,32.9,23.9,28.4,0,7.9,NA,NA,42.6,10,14:00:00,Norte,Albrook/2022_2.csv
Albrook,2022-02-22,2309,32.7,23.8,28.3,0,7.9,NA,NA,25.9,340,16:00:00,Norte,Albrook/2022_2.csv
Albrook,2022-02-23,2310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Albrook/2022_2.csv
Albrook,2022-02-24,2311,32.4,24.8,28.6,0,7.9,NA,NA,27.7,350,14:00:00,Nor-Noroeste,Albrook/2022_2.csv
Albrook,2022-02-25,2312,31.9,23.5,27.7,0,7.9,NA,NA,38.8,360,14:00:00,Nor-Noroeste,Albrook/2022_2.csv
Albrook,2022-02-26,2313,32.7,24,28.4,0,7.9,NA,NA,24.1,330,12:00:00,Nor-Noroeste,Albrook/2022_2.csv
Albrook,2022-02-27,2314,32.6,22.8,27.7,0,7.9,NA,NA,22.2,340,10:00:00,Nor-Noroeste,Albrook/2022_2.csv
Albrook,2022-02-28,2315,31.3,24.3,27.8,0,7.9,NA,NA,24.1,340,12:00:00,Noroeste,Albrook/2022_2.csv
Albrook,2022-03-01,2316,28.3,24.3,26.3,4.3,4.3,NA,NA,24,330,10:00:00,Nor-Noroeste,Albrook/2022_3.csv
Albrook,2022-03-02,2317,29.6,25.3,27.5,1,5.3,NA,NA,25.9,330,10:00:00,Nor-Noroeste,Albrook/2022_3.csv
Albrook,2022-03-03,2318,30.3,24.7,27.5,2.4,7.7,NA,NA,22.2,350,18:00:00,Norte,Albrook/2022_3.csv
Albrook,2022-03-04,2319,32.4,23.6,28,0,7.7,NA,NA,22.2,360,16:00:00,Norte,Albrook/2022_3.csv
Albrook,2022-03-05,2320,33.1,23.3,28.2,0,7.7,NA,NA,24,360,12:00:00,Norte,Albrook/2022_3.csv
Albrook,2022-03-06,2321,31.4,23.8,27.6,1.1,8.8,NA,NA,20.3,340,18:00:00,Nor-Noroeste,Albrook/2022_3.csv
Albrook,2022-03-07,2322,32.4,23.5,28,0,8.8,NA,NA,31.5,350,13:00:00,Nor-Noroeste,Albrook/2022_3.csv
Albrook,2022-03-08,2323,32.2,22.6,27.4,17.1,25.9,NA,NA,42.6,360,13:03:00,Nor-Noroeste,Albrook/2022_3.csv
Albrook,2022-03-09,2324,30.5,22.7,26.6,1.2,27.1,NA,NA,20.4,310,16:00:00,Noroeste,Albrook/2022_3.csv
Albrook,2022-03-10,2325,32.9,22.4,27.7,14.5,41.6,NA,NA,33.3,350,15:00:00,Noroeste,Albrook/2022_3.csv
Albrook,2022-03-11,2326,31.6,23.1,27.4,59.4,101,NA,NA,18.5,110,14:35:00,Nor-Noroeste,Albrook/2022_3.csv
Albrook,2022-03-12,2327,32.5,23.8,28.2,0,101,NA,NA,22.2,290,16:00:00,Oeste-Noroeste,Albrook/2022_3.csv
Albrook,2022-03-13,2328,32.5,24.3,28.4,1.2,102.2,NA,NA,18.5,260,15:16:00,Noroeste,Albrook/2022_3.csv
Albrook,2022-03-14,2329,31.1,24.3,27.7,8.7,110.9,NA,NA,16.6,330,18:00:00,Noroeste,Albrook/2022_3.csv
Albrook,2022-03-15,2330,32.7,24.7,28.7,0,110.9,NA,NA,20.4,330,17:00:00,Nor-Noroeste,Albrook/2022_3.csv
Albrook,2022-03-16,2331,30.3,26.1,28.2,0,110.9,NA,NA,18.5,320,17:00:00,Noroeste,Albrook/2022_3.csv
Albrook,2022-03-17,2332,32,23,27.5,0,110.9,NA,NA,24.1,290,13:00:00,Oeste-Noroeste,Albrook/2022_3.csv
Albrook,2022-03-18,2333,32.2,23.8,28,1.8,112.7,NA,NA,20.4,340,18:00:00,Nor-Noroeste,Albrook/2022_3.csv
Albrook,2022-03-19,2334,32.6,24.4,28.5,0,112.7,NA,NA,22.2,340,14:00:00,Nor-Noroeste,Albrook/2022_3.csv
Albrook,2022-03-20,2335,32.3,23.4,27.9,0,112.7,NA,NA,25.9,340,15:00:00,Nor-Noroeste,Albrook/2022_3.csv
Albrook,2022-03-21,2336,31,22.4,26.7,0,112.7,NA,NA,22.2,310,15:00:00,Nor-Noroeste,Albrook/2022_3.csv
Albrook,2022-03-22,2337,32.4,23.8,28.1,0,112.7,NA,NA,22.2,340,17:00:00,Norte,Albrook/2022_3.csv
Albrook,2022-03-23,2338,32.7,24.4,28.6,0,112.7,NA,NA,22.2,360,10:00:00,Noroeste,Albrook/2022_3.csv
Albrook,2022-03-24,2339,33.6,24.3,29,0,112.7,NA,NA,29.6,340,10:00:00,Nor-Noroeste,Albrook/2022_3.csv
Albrook,2022-03-25,2340,33.5,23.9,28.7,0,112.7,NA,NA,25.9,300,16:00:00,Nor-Noroeste,Albrook/2022_3.csv
Albrook,2022-03-26,2341,31.4,25.4,28.4,0,112.7,NA,NA,29.6,340,16:00:00,Nor-Noroeste,Albrook/2022_3.csv
Albrook,2022-03-27,2342,29.6,24.3,27,2.6,115.3,NA,NA,25.9,330,13:00:00,Noroeste,Albrook/2022_3.csv
Albrook,2022-03-28,2343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Albrook/2022_3.csv
Albrook,2022-03-29,2344,32,25.6,28.8,0,115.3,NA,NA,26,360,13:00:00,Nor-Noroeste,Albrook/2022_3.csv
Albrook,2022-03-30,2345,31.3,25.9,28.6,1.9,117.2,NA,NA,12.9,310,18:00:00,Noroeste,Albrook/2022_3.csv
Albrook,2022-03-31,2346,32.5,24.8,28.7,0,117.2,NA,NA,16.7,290,18:00:00,Nor-Noroeste,Albrook/2022_3.csv
Albrook,2022-04-01,2347,31.6,24.3,28,13.3,13.3,NA,NA,18.5,310,19:00:00,Noroeste,Albrook/2022_4.csv
Albrook,2022-04-02,2348,31.7,24.2,28,0,13.3,NA,NA,18.5,330,16:00:00,Noroeste,Albrook/2022_4.csv
Albrook,2022-04-03,2349,32.3,25,28.7,6.8,20.1,NA,NA,16.8,320,13:20:00,Nor-Noroeste,Albrook/2022_4.csv
Albrook,2022-04-04,2350,29.8,24.6,27.2,22.9,43,NA,NA,16.7,350,16:00:00,Noroeste,Albrook/2022_4.csv
Albrook,2022-04-05,2351,31.6,24.4,28,6,49,NA,NA,18.5,290,17:00:00,Norte,Albrook/2022_4.csv
Albrook,2022-04-06,2352,32.9,24.4,28.7,0,49,NA,NA,25.9,300,16:00:00,Noroeste,Albrook/2022_4.csv
Albrook,2022-04-07,2353,33.3,23.8,28.6,0,49,NA,NA,22.2,300,14:00:00,Noroeste,Albrook/2022_4.csv
Albrook,2022-04-08,2354,30.5,24.4,27.5,14.2,63.2,NA,NA,29.6,360,13:09:00,Noroeste,Albrook/2022_4.csv
Albrook,2022-04-09,2355,29.7,24.2,27,18.7,81.9,NA,NA,18.5,340,12:36:00,Noroeste,Albrook/2022_4.csv
Albrook,2022-04-10,2356,31.6,24.7,28.2,0,81.9,NA,NA,27.8,360,13:00:00,Norte,Albrook/2022_4.csv
Albrook,2022-04-11,2357,32.9,24.3,28.6,0,81.9,NA,NA,38.9,360,16:30:00,Nor-Noroeste,Albrook/2022_4.csv
Albrook,2022-04-12,2358,32.6,26,29.3,0,81.9,NA,NA,24.1,330,16:00:00,Nor-Noroeste,Albrook/2022_4.csv
Albrook,2022-04-13,2359,32.1,25.9,29,4.3,86.2,NA,NA,18.5,300,16:00:00,Noroeste,Albrook/2022_4.csv
Albrook,2022-04-14,2360,31.4,24.6,28,18,104.2,NA,NA,14.8,260,15:00:00,Noroeste,Albrook/2022_4.csv
Albrook,2022-04-15,2361,31.3,24.1,27.7,3.3,107.5,NA,NA,14.8,50,14:21:00,Variable,Albrook/2022_4.csv
Albrook,2022-04-16,2362,33.1,25.1,29.1,0,107.5,NA,NA,24.1,350,13:00:00,Noroeste,Albrook/2022_4.csv
Albrook,2022-04-17,2363,29.2,25.2,27.2,9.7,117.2,NA,NA,18.5,300,12:36:00,Nor-Noroeste,Albrook/2022_4.csv
Albrook,2022-04-18,2364,30.4,25.4,27.9,0.2,117.4,NA,NA,24.1,310,18:00:00,Noroeste,Albrook/2022_4.csv
Albrook,2022-04-19,2365,31.5,23.1,27.3,0,117.4,NA,NA,22.2,180,14:00:00,Noroeste,Albrook/2022_4.csv
Albrook,2022-04-20,2366,32.4,24,28.2,0,117.4,NA,NA,18.5,300,17:00:00,Noroeste,Albrook/2022_4.csv
Albrook,2022-04-21,2367,30.7,23.5,27.1,0,117.4,NA,NA,18.5,170,15:00:00,Sur,Albrook/2022_4.csv
Albrook,2022-04-22,2368,30.6,23.7,27.2,0,117.4,NA,NA,18.5,150,13:00:00,Sur,Albrook/2022_4.csv
Albrook,2022-04-23,2369,30.5,24.3,27.4,0,117.4,NA,NA,12.9,170,15:00:00,Sur,Albrook/2022_4.csv
Albrook,2022-04-24,2370,30.8,23.4,27.1,19.8,137.2,NA,NA,22.2,180,15:00:00,Norte,Albrook/2022_4.csv
Albrook,2022-04-25,2371,30.3,23.5,26.9,0,137.2,NA,NA,11.1,170,13:00:00,Sur,Albrook/2022_4.csv
Albrook,2022-04-26,2372,31.8,25.1,28.5,42.5,179.7,NA,NA,18.5,120,14:00:00,Este-Sureste,Albrook/2022_4.csv
Albrook,2022-04-27,2373,32.1,24.8,28.5,0.7,180.4,NA,NA,16.6,310,15:00:00,Noroeste,Albrook/2022_4.csv
Albrook,2022-04-28,2374,30.5,24.3,27.4,1,181.4,NA,NA,12.9,340,17:00:00,Nor-Noroeste,Albrook/2022_4.csv
Albrook,2022-04-29,2375,29.7,23.5,26.6,8.7,190.1,NA,NA,14.8,120,12:00:00,Noroeste,Albrook/2022_4.csv
Albrook,2022-04-30,2376,30,25.3,27.7,0,190.1,NA,NA,20.4,290,16:00:00,Noroeste,Albrook/2022_4.csv
Albrook,2022-05-01,2377,32.1,24.9,28.5,0,0,NA,NA,20.4,320,16:00:00,Oeste-Noroeste,Albrook/2022_5.csv
Albrook,2022-05-02,2378,28.8,24.6,26.7,0,0,NA,NA,14.8,310,16:00:00,Noroeste,Albrook/2022_5.csv
Albrook,2022-05-03,2379,32.3,25.4,28.9,3.2,3.2,NA,NA,12.9,330,19:08:00,Noroeste,Albrook/2022_5.csv
Albrook,2022-05-04,2380,33.2,26.1,29.7,0,3.2,NA,NA,18.5,350,16:00:00,Noroeste,Albrook/2022_5.csv
Albrook,2022-05-05,2381,NA,NA,NA,0,3.2,NA,NA,NA,NA,NA,N/D,Albrook/2022_5.csv
Albrook,2022-05-06,2382,29,24.9,27,16.2,19.4,NA,NA,35.2,190,08:00:00,Sur,Albrook/2022_5.csv
Albrook,2022-05-07,2383,31.4,25.3,28.4,0,19.4,NA,NA,20.4,340,15:00:00,Sur-Sureste,Albrook/2022_5.csv
Albrook,2022-05-08,2384,32.2,25.1,28.7,0,19.4,NA,NA,6.2,170,15:00:00,Noroeste,Albrook/2022_5.csv
Albrook,2022-05-09,2385,31.9,25.7,28.8,37.6,57,NA,NA,18.5,350,11:00:00,Norte,Albrook/2022_5.csv
Albrook,2022-05-10,2386,30.4,25.3,27.9,3.7,60.7,NA,NA,12.9,340,10:00:00,Nor-Noroeste,Albrook/2022_5.csv
Albrook,2022-05-11,2387,30,25.4,27.7,7.8,68.5,NA,NA,14.8,190,16:00:00,Sur,Albrook/2022_5.csv
Albrook,2022-05-12,2388,29.6,24.4,27,0,68.5,NA,NA,13,170,13:00:00,Sureste,Albrook/2022_5.csv
Albrook,2022-05-13,2389,31.2,25.1,28.2,0,68.5,NA,NA,18.5,300,14:00:00,Oeste-Noroeste,Albrook/2022_5.csv
Albrook,2022-05-14,2390,31.1,25.1,28.1,1.2,69.7,NA,NA,12.9,310,18:00:00,Oeste,Albrook/2022_5.csv
Albrook,2022-05-15,2391,31.5,25.1,28.3,14,83.7,NA,NA,22.2,330,16:00:00,Noroeste,Albrook/2022_5.csv
Albrook,2022-05-16,2392,30.9,25.4,28.2,7.3,91,NA,NA,18.5,260,12:00:00,Noroeste,Albrook/2022_5.csv
Albrook,2022-05-17,2393,28.9,23.7,26.3,13.8,104.8,NA,NA,16.7,330,14:00:00,Nor-Noroeste,Albrook/2022_5.csv
Albrook,2022-05-18,2394,28.6,24.9,26.8,7.7,112.5,NA,NA,16.7,290,12:00:00,Noroeste,Albrook/2022_5.csv
Albrook,2022-05-19,2395,29.2,24.3,26.8,7.3,119.8,NA,NA,13,190,17:00:00,Noroeste,Albrook/2022_5.csv
Albrook,2022-05-20,2396,27.1,24.6,25.9,43.8,163.6,NA,NA,16.6,200,13:30:00,Sureste,Albrook/2022_5.csv
Albrook,2022-05-21,2397,30.1,24.7,27.4,0,163.6,NA,NA,13,180,14:00:00,Variable,Albrook/2022_5.csv
Albrook,2022-05-22,2398,31.5,26,28.8,4.3,167.9,NA,NA,14.8,240,15:27:00,Oeste-Suroeste,Albrook/2022_5.csv
Albrook,2022-05-23,2399,31.3,25,28.2,45.8,213.7,NA,NA,18.5,340,14:08:00,Noroeste,Albrook/2022_5.csv
Albrook,2022-05-24,2400,30.2,25,27.6,65.5,279.2,NA,NA,16.7,200,10:00:00,Norte,Albrook/2022_5.csv
Albrook,2022-05-25,2401,31,24.4,27.7,0,279.2,NA,NA,14.8,190,16:00:00,Este-Sureste,Albrook/2022_5.csv
Albrook,2022-05-26,2402,30.9,24.6,27.8,1,280.2,NA,NA,37.8,290,22:00:00,Sur,Albrook/2022_5.csv
Albrook,2022-05-27,2403,29.1,25.5,27.3,22.4,302.6,NA,NA,14.8,330,16:00:00,Norte,Albrook/2022_5.csv
Albrook,2022-05-28,2404,30.4,25.8,28.1,0,302.6,NA,NA,12.9,240,14:40:00,Noroeste,Albrook/2022_5.csv
Albrook,2022-05-29,2405,29.4,24.6,27,0,302.6,NA,NA,12.9,200,18:00:00,Este-Sureste,Albrook/2022_5.csv
Albrook,2022-05-30,2406,30.3,25.5,27.9,1.8,304.4,NA,NA,18.5,280,13:00:00,Noroeste,Albrook/2022_5.csv
Albrook,2022-05-31,2407,28.3,25.1,26.7,1,305.4,NA,NA,11.1,190,14:00:00,Este-Sureste,Albrook/2022_5.csv
Albrook,2022-06-01,2408,30.5,24.9,27.7,0,0,NA,NA,18.5,180,14:00:00,Sur,Albrook/2022_6.csv
Albrook,2022-06-02,2409,28.4,25.9,27.2,0.3,0.3,NA,NA,20.4,190,14:00:00,Sur,Albrook/2022_6.csv
Albrook,2022-06-03,2410,28.4,25.3,26.9,2,2.3,NA,NA,35.2,180,14:25:00,Sur,Albrook/2022_6.csv
Albrook,2022-06-04,2411,29.6,26.6,28.1,0.2,2.5,NA,NA,18.8,180,12:00:00,Sur,Albrook/2022_6.csv
Albrook,2022-06-05,2412,30.7,25.7,28.2,0,2.5,NA,NA,14.8,120,12:00:00,Este-Sureste,Albrook/2022_6.csv
